shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,tags,collections
gid://shopify/Product/10176952828196,mountain-creek-jewellery-5mm-pearl-stud-earrings,Mountain Creek Jewellery 5mm Pearl Stud Earrings,Shire Saddleworld,(No Product Type),Bangles,70,needs-review,"AIs disagree - needs review. OpenAI (70%): The product is a pair of earrings, which falls under jewelry. The closest match in the provided list is 'Bangles', as there is no specific category for earrings. The vendor and collections do not provide additional context to refine the classification further.. Claude (45%): While 'Bangles' is indeed the closest available category for jewelry items like earrings, this is a poor classification match. Bangles are wrist jewelry, whereas these are pearl stud earrings. The previous AI correctly identified the limitation - there is no appropriate category for earrings in the valid product types list. However, classifying earrings as bangles is misleading. The product should ideally be in a category like 'Jewelry', 'Earrings', or 'Belts & Bracelets' (which at least acknowledges multiple jewelry types). Given the constraints, 'Bangles' remains the only jewelry-specific option, but this is a forced classification due to incomplete category options rather than an accurate one. The confidence is low because this is fundamentally a misclassification, even if it's the best available option.",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952860964,mountain-creek-jewellery-9mm-pearl-stud-earrings,Mountain Creek Jewellery 9mm Pearl Stud Earrings,Shire Saddleworld,(No Product Type),Bangles,75,needs-review,"AIs disagree - needs review. OpenAI (75%): The product is a pair of pearl stud earrings, which falls under the category of jewelry. The closest match in the provided product types is 'Bangles', as it is related to jewelry and accessories.. Claude (45%): While 'Bangles' is incorrect for pearl stud earrings, it appears to be the only jewelry-related option in the valid product types list. The product is clearly earrings, not bangles (which are bracelets). However, scanning the entire list, there is no 'Earrings' category available. The alternatives like 'Bracelet', 'Belts & Bracelets', 'Charm Bead', and 'Cuff' are all equally inappropriate. 'Bangles' seems to be used as a catch-all jewelry category here. A better classification would be 'Clothing Accessories' or 'Accessories - Luggage' as broader categories, but these seem less specific to jewelry. Given the constraints, 'Bangles' is the least-worst option, though fundamentally incorrect. The confidence is low because this is a forced classification into an inappropriate category.",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952893732,mountain-creek-jewellery-7mm-pearl-stud-earrings,Mountain Creek Jewellery 7mm Pearl Stud Earrings,Shire Saddleworld,(No Product Type),Bangles,75,needs-review,"AIs disagree - needs review. OpenAI (75%): The product is a pair of pearl stud earrings, which falls under jewelry. While 'Bangles' is not a perfect match, it is the closest category available from the provided list that relates to jewelry. The confidence is not very high due to the lack of a specific category for earrings.. Claude (45%): While I disagree that 'Bangles' is an appropriate classification for pearl stud earrings, it unfortunately appears to be the only jewelry-related option in the valid product types list. The product is clearly earrings, not bangles (which are bracelets). However, scanning through the extensive list, there are no categories for 'Earrings', 'Jewelry', or 'Accessories - Jewelry'. The closest alternatives like 'Bracelet', 'Charm Bead', 'Cuff', and 'Belts & Bracelets' are all equally inappropriate. Given the constraints, 'Bangles' remains the least-worst option, though this is a poor classification. The confidence is low because this is fundamentally a misclassification forced by limited category options. Ideally, a new 'Earrings' or general 'Jewelry' category should be added to the product type list.",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952926500,mountain-creek-jewellery-sterling-silver-unicorn-stud-earrings,Mountain Creek Jewellery Sterling Silver Unicorn Stud Earrings,Shire Saddleworld,(No Product Type),Jewellery,90,claude-validated,"OpenAI override (higher confidence): The product is described as 'Sterling Silver Unicorn Stud Earrings', which clearly falls under the category of jewellery. The term 'Earrings' directly indicates this classification.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176952992036,mountain-creek-jewellery-sterling-silver-horse-stud-earrings,Mountain Creek Jewellery Sterling Silver Horse Stud Earrings,Shire Saddleworld,(No Product Type),Jewellery,90,claude-validated,"OpenAI override (higher confidence): The product is described as 'Sterling Silver Horse Stud Earrings', which clearly falls under the category of jewellery. The mention of 'Horse' suggests an equestrian theme, but the primary product type is jewellery.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176953024804,mountain-creek-jewellery-sterling-silver-new-unicorn-stud-earrings,Mountain Creek Jewellery Sterling Silver New Unicorn Stud Earrings,Shire Saddleworld,(No Product Type),Earrings,90,claude-validated,"OpenAI override (higher confidence): The product title specifies 'Sterling Silver New Unicorn Stud Earrings', which directly indicates that the product type is 'Earrings'. The vendor and collections do not provide additional context to suggest a different classification.. Claude suggested: Clothing Accessories",Clothing Accessories,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176953057572,mountain-creek-jewellery-sterling-silver-snaffle-huggie-earring,Mountain Creek Jewellery Sterling Silver Snaffle Huggie Earring,Shire Saddleworld,(No Product Type),Jewellery,85,claude-validated,"OpenAI override (higher confidence): The product is described as a 'Sterling Silver Snaffle Huggie Earring', which suggests it is a piece of jewellery. 'Snaffle' refers to a type of horse bit, indicating an equestrian theme, but the primary function is as an earring.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176953123108,mountain-creek-jewellery-sterling-silver-horse-head-stud-earrings,Mountain Creek Jewellery Sterling Silver Horse Head Stud Earrings,Shire Saddleworld,(No Product Type),Jewellery,90,claude-validated,"OpenAI override (higher confidence): The product is described as 'Sterling Silver Horse Head Stud Earrings', which clearly falls under the category of jewellery. The specific mention of 'earrings' aligns with jewellery classification.. Claude suggested: Clothing Accessories",Clothing Accessories,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176953221412,mountain-creek-jewellery-sterling-silver-and-cubic-zirconia-horseshoe-stud-earrings,Mountain Creek Jewellery Sterling Silver and Cubic Zirconia Horseshoe Stud Earrings,Shire Saddleworld,(No Product Type),Earrings,90,claude-validated,"OpenAI override (higher confidence): The product title explicitly mentions 'Horseshoe Stud Earrings', indicating they are a type of earrings. The presence of 'jewellery' and 'sterling silver' further supports this classification.. Claude suggested: Clothing Accessories",Clothing Accessories,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176953254180,mountain-creek-jewellery-sterling-silver-and-cubic-zirconia-large-horseshoe-stud-earrings,Mountain Creek Jewellery Sterling Silver and Cubic Zirconia Large Horseshoe Stud Earrings,Shire Saddleworld,(No Product Type),Jewellery,90,claude-validated,"OpenAI override (higher confidence): The product is described as 'Sterling Silver and Cubic Zirconia Large Horseshoe Stud Earrings,' which clearly indicates it is a type of jewellery. The presence of 'Horseshoe' suggests an equestrian theme, but the primary classification is jewellery.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10176953286948,mountain-creek-jewellery-sterling-silver-and-cubic-zirconia-medium-horseshoe-stud-earrings,Mountain Creek Jewellery Sterling Silver and Cubic Zirconia Medium Horseshoe Stud Earrings,Shire Saddleworld,(No Product Type),Jewellery,90,claude-validated,"OpenAI override (higher confidence): The product is described as 'Sterling Silver and Cubic Zirconia Medium Horseshoe Stud Earrings', which clearly falls under the category of jewellery. The mention of 'Horseshoe' suggests an equestrian theme, but the primary product type is jewellery.. Claude suggested: Bangles",Bangles,,globo_basis_collection; shire-saddleworld
gid://shopify/Product/10187519787300,cavallo-cavalsasha-socks,Cavallo Cavalsasha Socks,Little Equine Co,(No Product Type),CLOTHING: Socks,95,claude-validated,"Dual AI validation - OpenAI (95%) + Claude (95%) agree: The product title 'Cavallo Cavalsasha Socks' explicitly contains the word 'Socks', which directly corresponds to the valid product type 'CLOTHING: Socks'. The vendor 'Little Equine Co' and tags including 'Cavallo' and 'Socks' confirm this is an equestrian-related sock product. The classification is accurate and appropriate.",,Cavallo; Socks,little-equine-co; cavallo; globo_basis_collection
gid://shopify/Product/10193413112100,hw-3x3-fr-horn-sunburst,HW 3X3 FR HORN SUNBURST,Hitchley & Harrow,(No Product Type),Clothing Accessories,75,needs-review,"AIs disagree - needs review. OpenAI (60%): The title 'HW 3X3 FR HORN SUNBURST' does not clearly indicate a specific product type. The vendor 'Hitchley & Harrow' and collections tags do not provide enough context to determine the exact product type. 'HW' could potentially refer to a book or a decorative item, but this is uncertain.. Claude (75%): The title 'HW 3X3 FR HORN SUNBURST' appears to describe a decorative accessory item rather than a book. 'FR HORN' likely refers to 'French Horn' and 'SUNBURST' is a common finish/color pattern. The '3X3' suggests dimensions. This combination strongly indicates a decorative horn button, buckle, or similar clothing/fashion accessory rather than a book. The vendor 'Hitchley & Harrow' appears to be a fashion/accessories brand. While the original classification acknowledged uncertainty, there is no indication this is reading material. 'Clothing Accessories' is the most appropriate category from the available options.",Books; Clothing Accessories,HW,hitchley-harrow; globo_basis_collection
gid://shopify/Product/10194100093220,hw-cabbage-bowl-small,HW Cabbage Bowl Small,Hitchley & Harrow,(No Product Type),Uncertain,95,claude-validated,"Dual AI validation - OpenAI (50%) + Claude (95%) agree: The product 'HW Cabbage Bowl Small' is clearly a decorative or household bowl item, likely in a cabbage-leaf design. None of the valid product types include general homeware, kitchenware, or decorative items. All listed types are specifically for equestrian equipment, pet supplies, clothing, and related accessories. This product does not fit any of these categories, making 'Uncertain' the correct classification. The vendor 'Hitchley & Harrow' and generic tags provide no indication this is an equestrian or pet product.",,HW,hitchley-harrow; globo_basis_collection
