product_id,handle,title,vendor,product_type,bullet_1,bullet_2,bullet_3,confidence_score,generated_date,needs_review,reasoning
gid://shopify/Product/10096805019940,samshield-victorine-premium-jacket-fw24,Samshield Victorine Premium Jacket - FW24,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Adorned with 'Ultra Fine Rock' Swarovski décor for a touch of elegance.,Four-way stretch fabric ensures maximum comfort and freedom of movement.,Helite Airbag compatible for enhanced safety during competitions.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific, unique features like the Swarovski décor, four-way stretch fabric, and Helite Airbag compatibility that set this jacket apart from others. These details are directly extracted from the product description, ensuring accuracy and relevance."
gid://shopify/Product/10096805052708,samshield-brunella-training-polo-fw24,Samshield Brunella Training Polo - FW24,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Swarovski Crystal Fabric accents add elegance and sparkle.,UV protected fabric shields skin and maintains vibrant colour.,"Lightweight, breathable material ensures comfort during rides.",95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the unique Swarovski Crystal details, UV protection, and the comfort provided by the fabric, which are specific and measurable features that differentiate this polo shirt from others."
gid://shopify/Product/10096805085476,samshield-smith-mens-long-sleeve-competition-shirt-fw24,Samshield Smith Men's Long Sleeve Competition Shirt - FW24,Trailrace Equestrian Outfitters,Clothing - Men's Clothing,"Hidden zipper ensures a sleek, polished look during competitions.",UV protected fabric shields skin and prevents colour fading.,"Soft, stretchy material offers comfort and ease of movement.",95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific features like the hidden zipper, UV protection, and fabric qualities, which are unique selling points that differentiate the shirt."
gid://shopify/Product/10096805118244,samshield-suzanne-pullover-fw24,Samshield Suzanne Pullover - FW24,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Relaxed fit design ensures comfort for both equestrian and casual wear.,"Tone on tone embroidered Samshield logo adds a subtle, elegant touch.",Swarovski décor above the hem offers a hint of luxury and sparkle.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific design elements and decorative features that differentiate the product, such as the relaxed fit, tone on tone embroidery, and Swarovski detailing, which are likely to appeal to the target audience."
gid://shopify/Product/10096805151012,samshield-mens-ryan-waterproof-jacket-fw24,Samshield Men's Ryan Waterproof Jacket - FW24,Trailrace Equestrian Outfitters,Clothing - Men's Clothing,Lightweight yet warm with fleece lining and light padding,Zipaway hood with Samshield logo for style and convenience,Double cuffs and underarm perforation enhance weather protection,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on the jacket's lightweight warmth, stylish hood, and weather protection features, which are specific and differentiating aspects of the product."
gid://shopify/Product/10096805183780,samshield-louison-crystal-long-sleeve-competition-shirt-fw24,Samshield Louison Crystal Long Sleeve Competition Shirt-FW24,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Swarovski Crystal accents add elegance and sparkle to your competition look.,UV protected fabric shields skin and prevents colour fading during outdoor rides.,"Breathable, quick-dry material ensures comfort and flexibility in all conditions.",95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific features like Swarovski Crystal accents, UV protection, and the breathable, quick-dry fabric. These details are unique to the product and differentiate it from others in the market."
gid://shopify/Product/10096815604004,samshield-shadow-glossy-2-0-alcantara-matt-trim-5-swarovski,"Samshield Shadow Glossy 2.0 - Alcantara, Matt Trim 5 Swarovski",Trailrace Equestrian Outfitters,Helmets,Polycarbonate shell for elite-level protection and durability.,Unique 6-point ventilation system ensures optimal airflow.,5 Swarovski crystals add a touch of elegance and style.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the helmet's specific materials, design features, and aesthetic elements. These details differentiate it from other helmets by emphasizing its safety, comfort, and style. The polycarbonate material and ventilation system are key features that offer tangible benefits, while the Swarovski crystals provide a unique aesthetic appeal."
gid://shopify/Product/10096815636772,kep-cromo-2-0-shine-helmet-with-crystal-logo,KEP Cromo 2.0 Shine Helmet with Crystal Logo,Trailrace Equestrian Outfitters,Helmets,Customisable inserts and visor for personal style updates.,"Polycarbonate in-moulding for a lightweight, durable shell.",Enhanced KEP AIR CONTROL SYSTEM for superior ventilation.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the helmet's customisation, lightweight durability, and advanced ventilation system, which are specific features mentioned in the product description. These elements differentiate the product from others in the market."
gid://shopify/Product/10096815669540,samshield-miss-shield-2-0-crystal-intarsia,Samshield Miss Shield 2.0 - Crystal Intarsia,Trailrace Equestrian Outfitters,Helmets,Polycarbonate shell with anti-scratch matte finish for durability.,6-point ventilation system ensures optimal airflow and comfort.,"Memory foam liner maintains thickness, ensuring long-term fit.",95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific materials and technologies such as the polycarbonate shell, ventilation system, and memory foam liner, which are unique features that set this helmet apart from others. These features directly address durability, comfort, and fit, which are critical for equestrian helmets. The information is extracted directly from the product description, ensuring accuracy and relevance."
gid://shopify/Product/10096815702308,kask-star-lady-pure-shine-wg11-in-and-out-swarovski,KASK Star Lady Pure Shine - WG11 - In And Out Swarovski,Trailrace Equestrian Outfitters,Helmets,FEI Accepted until 2027; VG1 and ASTM certified for safety.,100% Merino Wool padding offers antibacterial breathability.,Eco-leather chinstrap is hypoallergenic and washable.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific certifications, materials, and features that enhance safety, comfort, and hygiene, which are key differentiators for equestrian helmets."
gid://shopify/Product/10096815800612,samshield-miss-glossy-2-0-crystal-bloom,Samshield Miss Glossy 2.0 - Crystal Bloom,Trailrace Equestrian Outfitters,Helmets,Polycarbonate shell with anti-scratch matte finish for durability.,6-point ventilation system ensures optimal airflow and comfort.,Memory foam liner maintains thickness and fit over time.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight the helmet's durable materials, advanced ventilation, and long-lasting fit, which are specific features that differentiate this product. These details are extracted directly from the product description and provide clear, measurable benefits to potential buyers."
gid://shopify/Product/10096815866148,samshield-miss-shield-2-0-crystal-bloom,Samshield Miss Shield 2.0 - Crystal Bloom,Trailrace Equestrian Outfitters,Helmets,Polycarbonate shell with anti-scratch matte finish for durability.,6-point ventilation system ensures optimal airflow and comfort.,Memory foam liner maintains fit and thickness over years of use.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific materials and technologies like polycarbonate, the ventilation system, and memory foam, which are unique features that enhance the helmet's durability, comfort, and longevity. These points are extracted directly from the product description, providing a clear understanding of the helmet's benefits."
gid://shopify/Product/10096815898916,samshield-miss-shield-glossy-2-0-crystal-bloom-front-band,Samshield Miss Shield Glossy 2.0 - Crystal Bloom Front Band,Trailrace Equestrian Outfitters,Helmets,Polycarbonate shell with anti-scratch mat painting for durability.,Unique 6-point ventilation system ensures optimal airflow.,Memory foam interior maintains consistent thickness over time.,95,2026-01-30T11:09:29.018Z,false,"The bullet points highlight specific materials, design features, and benefits that set this helmet apart, such as the polycarbonate shell, ventilation system, and memory foam interior. These details are directly extracted from the product description and provide measurable benefits to the user."
gid://shopify/Product/10096816062756,samshield-miss-glossy-2-0-ultra-fine-rock-front-band,Samshield Miss Glossy 2.0 - Ultra Fine Rock Front Band,Trailrace Equestrian Outfitters,Helmets,Polycarbonate shell with anti-scratch mat finish for durability.,6-point ventilation system ensures optimal airflow and comfort.,Memory foam liner maintains thickness for long-lasting fit.,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific features like the polycarbonate shell, ventilation system, and memory foam liner, which are unique selling points that differentiate the helmet. These features are directly extracted from the product description, ensuring accuracy and relevance."
gid://shopify/Product/10096816161060,samshield-miss-shield-2-0-tiara-front-band,Samshield Miss Shield 2.0 - Tiara Front Band,Trailrace Equestrian Outfitters,Helmets,Polycarbonate shell with anti-scratch matte finish for durability,Swarovski Crystal Tiara band set in black Alcantara for elegance,6-point ventilation system ensures optimal airflow and comfort,95,2026-01-30T11:09:29.018Z,false,"The bullet points focus on specific materials, design elements, and technologies that differentiate the helmet, such as the polycarbonate shell, Swarovski crystals, and ventilation system. These details align with the product description and highlight unique features."
