product_id,handle,title,vendor,product_type,bullet_1,bullet_2,bullet_3,confidence_score,generated_date,needs_review,reasoning
gid://shopify/Product/7002926710865,cavalleria-toscana-young-rider-gp-jacket,Cavalleria Toscana Young Rider GP Jacket-Girls,Trailrace Equestrian Outfitters,Clothing - Kid's Clothing,4-way stretch jersey for enhanced breathability and movement,Alcantara collar with contrasting piping for stylish elegance,Anti-UV and water-repellent fabric for outdoor competitions,95,2026-01-23T05:56:51.053Z,false,"The selected bullets highlight the unique materials and features such as the 4-way stretch, alcantara collar, and anti-UV properties that distinguish this jacket. These specifics cater to the needs of young riders in competitive settings, aligning with the product's technical and aesthetic benefits."
gid://shopify/Product/7002926743633,elt-denali-kids-riding-tights,ELT's Denali Horse Riding Tights for Kids,Trailrace Equestrian Outfitters,Clothing,Silicone full seat for enhanced grip and stability while riding,Bi-elastic material offers flexibility and comfort for active kids,Fashionable elastic cuffs with unicorn motif add a playful touch,95,2026-01-23T05:56:51.053Z,false,"The selected bullets focus on specific features like the silicone full seat, bi-elastic material, and unique unicorn motif, which are concrete and differentiate the product from generic riding tights."
gid://shopify/Product/7002926776401,aintree-stitched-stirrup-leather,Stitched Aintree Leather Stirrup Leathers For Riding,Trailrace Equestrian Outfitters,Stirrup Leathers,"Made from drum-dyed, veg tanned leather for superior durability",Stainless steel buckles ensure safety and longevity,"25mm wide x 142cm long, ideal for most adult riders",95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific materials (drum-dyed, veg tanned leather), safety features (stainless steel buckles), and dimensions (25mm x 142cm) that differentiate this product from others. These features are crucial for potential buyers looking for durable and reliable stirrup leathers."
gid://shopify/Product/7002926809169,joshua-jones-sophie-jacket,Joshua Jones Sophie Jacket,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Hand warmer pockets for added comfort in chilly weather,Adjustable inside pull cords for a defined waist fit,Back gusset enhances mobility for comfortable riding,90,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific features like pocket types, adjustable fit, and mobility-enhancing gusset, which are key differentiators for the Sophie Jacket. These details are extracted directly from the product description, highlighting practical benefits that appeal to the target audience."
gid://shopify/Product/7002926841937,cavalleria-toscana-ct-team-socks-2,Cavalleria Toscana CT Team Socks,Trailrace Equestrian Outfitters,Clothing,Hypoallergenic fibres ensure comfort for sensitive skin,Antibacterial fabric maintains freshness during long rides,Durable material resists pilling and maintains colour wash after wash,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific technical features of the socks: hypoallergenic fibres, antibacterial properties, and durability. These aspects differentiate the product in terms of comfort, hygiene, and longevity, which are crucial for equestrian activities."
gid://shopify/Product/7002926973009,cavalleria-toscana-two-tone-elastic-belt,Cavalleria Toscana Two Tone Elastic Belt,Trailrace Equestrian Outfitters,Clothing - Clothing Accessories,Elastic rayon material ensures flexibility and comfort in motion,Smooth leather tip adds a touch of elegance and durability,Metal clasp with CT logo for a stylish and secure fit,95,2026-01-23T05:56:51.053Z,false,"The chosen bullets highlight the belt's specific materials and design features that provide comfort, style, and functionality, aligning with the product's description and differentiating it from generic belts."
gid://shopify/Product/7002927005777,breakaway-halter,Breakaway Halter,Thinline Global Australia,,Strategically placed keepers secure grazing muzzle effectively,Dual crown buckles offer adjustable fit for various horse sizes,"Black nylon with white stitching for a classic, durable look",95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the unique features such as the keepers for muzzle attachment, adjustable buckles for fit, and the design details like the black nylon with white stitching. These specifics differentiate the product and align with the given task requirements."
gid://shopify/Product/7002927038545,samshield-everest-long-down-jacket,Samshield Everest Long Down Jacket,Trailrace Equestrian Outfitters,Clothing - Ladies Clothing,Water-resistant fabric with waterproof zips for secure pocket storage,Ultra-lightweight and breathable design for all-day comfort,Swarovski® crystal emblem adds elegance and femininity,95,2026-01-23T05:56:51.053Z,false,"These bullets highlight the jacket's specific features like water resistance, lightweight design, and unique Swarovski® detailing. These aspects differentiate it from other jackets, focusing on measurable and unique characteristics."
gid://shopify/Product/7002927071313,braided-trail-reins,Braided Trail Reins,Thinline Global Australia,,31-inch ThinLine non-slip centre for unmatched grip and control,"8+ feet of braided cotton for a balanced, comfortable ride",Stainless steel scissor snaps ensure secure bit attachment,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific materials and features such as the ThinLine non-slip centre, braided cotton length, and stainless steel snaps, which are key differentiators for this product."
gid://shopify/Product/7005174661201,alessandro-albanese-platinum-ear-nets,Alessandro Albanese Platinum Ear Nets,Little Equine Co,Ear Net,Stretch ears for maximum comfort during long rides,Mesh fabric ensures enhanced breathability in hot climates,Ideal for both competitive and training activities,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the specific features of stretch ears and mesh fabric, which are crucial for comfort and breathability. The suitability for various activities adds versatility, appealing to a broad range of equestrian needs. These points are specific and extract key details from the description, aligning with the rules provided."
gid://shopify/Product/7005174693969,aa-motion-flex-gents-competition-jacket,AA Motion Flex Gents Competition Jacket,Little Equine Co,Competition Jacket,70% Polyamide blend for durability and flexibility,Handcrafted in Italy with extreme stretch fabric,Water repellent to keep you dry during summer showers,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific material composition, craftsmanship, and technical features like water repellency and stretch, which are key differentiators for this competition jacket."
gid://shopify/Product/7005174726737,aa-motion-flex-womens-competition-jacket,AA Motion Flex Womens Competition Jacket,Little Equine Co,Competition Jacket,Handcrafted in Italy with extreme stretch fabric for full movement,70% Polyamide blend offers water repellency for summer showers,Machine washable design ensures easy care and maintenance,95,2026-01-23T05:56:51.053Z,false,"The chosen bullets highlight the jacket's Italian craftsmanship, its technical fabric blend offering water resistance, and its practical care instructions, which are key differentiators for consumers."
gid://shopify/Product/7005174792273,aa-motion-lite-ladies-competition-jacket,AA Motion Lite Ladies Competition Jacket,Little Equine Co,Competition Jacket,"78% Nylon, 22% Spandex blend for superior stretch and comfort",Award-winning breathability ideal for hot Australian summers,Interchangeable buttons for versatile multi-discipline use,95,2026-01-23T05:56:51.053Z,false,"The selected bullet points highlight the specific material composition, award-winning feature, and unique interchangeable buttons, which are key differentiators for this competition jacket. These features are directly extracted from the product description and provide concrete benefits relevant to the Australian market."
gid://shopify/Product/7005174988881,amigo-aussie-allrounder-discfront-rug,Amigo Aussie Allrounder DiscFront Rug,Little Equine Co,Horse Rug,260gsm ripstop polyester offers durability and breathability,Disc front closure reduces neck weight for added comfort,Complete UV protection keeps your horse safe in the sun,95,2026-01-23T05:56:51.053Z,false,"The bullets focus on specific, measurable features like fabric weight, unique closure system, and UV protection, which are key differentiators for this product."
gid://shopify/Product/7005175054417,amigo-allrounder-helix-classic-front-rug,Amigo Allrounder Helix Show Rug In Assorted Sizes and Hues - Classic Front Design,Little Equine Co,Horse Rug,200gsm Helix fabric mimics cotton with superior rip resistance,Generously-sized detachable neck rug for versatile coverage,Super-sized tail flap provides enhanced UV protection,95,2026-01-23T05:56:51.053Z,false,"The bullets highlight the unique Helix fabric, detachable neck rug, and tail flap features, which differentiate the product in the market. These features are specific, measurable, and directly linked to the product's performance and versatility, aligning with the task requirements."
